location,event,date,artists,genre
Aarburg,Riverside-Aarburg,2016-09-03,['Wolfmother '],
Gstaad,Matinée-des-jeunes-étoiles-VIII,2016-09-03,"['Emmanuel Tjeknavorian ', ' Maximilian Kromer ']",Classic
Luzern,Lucerne-Festival-Rezital-Orgel,2016-09-03,['Iveta Apkalna '],Classic
Willisau,Jazz-Festival-Willisau,2016-09-03,"[' Gabriela Krapf ', ' Silvan Kiser ', ' Raffaele Lunardi ', ' Phil Powell ']",
Zürich,Orgel-um-12,2016-09-03,['Axel Flierl '],Classic
Basel,Faszination-Orgel-Orgelmusik-über-Mittag,2016-09-03,['Nicoleta Parachivescu '],Classic
Uster,Must-Jane-Pickering's-Lute-Book,2016-09-03,"['David Sautter ', ' Benjamin Scheck ']",Classic
Uster,Must-Eva-Cassidy-Tribute,2016-09-03,"[' Christa Fleischmann ', ' Michael Winkler ']",Pop
Uster,Must-Klassisch-virtuos,2016-09-03,"['Moritz Roelcke ', ' Oswin Carruido ', ' Naomi Nakayama ']",Classic
Luzern,Sedel-Openair,2016-09-03,"[' Christian Vogel ', ' No Bunny ']",
Luzern,Sedel-Openair,2016-09-03,['Millencolin '],
Luzern,Sedel-Openair,2016-09-03,[' Koonda Hoola '],
Uster,Must-The-Music-of-Billie-Holiday,2016-09-03,"[' Letizia Fiorenza ', ' Mario Schenker ', ' Yves Martinek ', ' Fridolin Berger ']",
Veyras,Tohu-Bohu-Festival,2016-09-03,"['Breakbot ', ' Thylacine ', ' DJ-Sets: 2ManyDJ ', ' Étienne de Crécy ']",Pop
Basel,Concerts-Aurore-Basel,2016-09-03,['Ludovic Van Hellemont '],Classic
Luzern,Lucerne-Festival-Alte-Musik,2016-09-03,['Cecilia Bartoli '],Classic
Bad-Ragaz,Bar-Unterhaltung,2016-09-03,"[' Delia Koch ', ' Johannes Uthoff ']",Pop
Gstaad,Happy-Happy-Birthday-Yehudi,2016-09-03,"[' Roby Lakatos ', ' Gilles Apap ', ' Valery Sokolov ', ' Volker Biesenbender ']",Classic
null,Simon-Wahl,2016-09-03,['Simon Wahl '],Pop
Uster,Zweidieter,2016-09-03,"[' Dieter Ringli ', ' Dieter Sulzer ']",
Klosters,Guarneri-Trio,2016-09-03,"['Guarneri Trio ', ' Cenek Pavlik ', ' Marek Jerie ', ' Ivan Klansky ']",Classic
Basel,Wayne's-World,2016-09-03,"[' Matthias Spillman ', ' Domenic Landolf ', ' Pablo Held ', ' Stephan Kurmann ', ' Fabian Arends ']",
Thalwil,Brendan-Wade-&-Simon-Brem,2016-09-03,"[' Brendan Wade ', ' Simon Brem ']",
Basel,Masterkonzert-Producing,2016-09-03,"[' Sebastian von Keler ', ' Marc Roos ', ' Stephan Plecher ', ' Marc Mezgolits ']",
Baden,6-Handful-of-Blues,2016-09-03,"[' Patrik Schneider ', ' Paul Schneider ', ' Imad Barnieh ']",
null,Birdy-Nam-Nam,2016-09-03,['Birdy Nam Nam '],Electronic
Lausanne,Actually,2016-09-03,['Actually '],Pop
Zürich,Yugen-Blakrok,2016-09-03,['Yugen Blakrok '],
Basel,Masterkonzert-Producing,2016-09-03,"[' Luca Glausen ', ' Cédric Vogel ', ' Marc Mezgolits ']",
Zürich,Slum-Village,2016-09-03,['Slum Village '],
Zürich,Fiesta-Venezolana,2016-09-03,['Robert Marcano '],
Luzern,Funky-Fever,2016-09-03,['BlabberMouf '],
Willisau,Jazz-Festival-Willisau,2016-09-03,"[' Vincent Membrez ', ' Lionel Friedli ']",
