location,event,date,artists,genre
Winterthur,Weihnachtsgeschichte-Trollmusik,2016-12-17,"[' Antonia Ruesch ', ' Christine Baumann ', ' Brigitte Maier ', ' Sibylle Bremi ']",Classic
Basel,MidiMusique-2016,2016-12-17,"[' Lorenza Donadini ', ' Riccardo Pisani ']",Classic
Zürich,Konzert-Kult,2016-12-17,"[' Helen Iten ', ' Simon Kessler ', ' Fridolin Blumer ']",
Zürich,Werner-und-Company,2016-12-17,['Werner und Company '],Pop
Luzern,Hardcore-United-Fest-IV,2016-12-17,"[' Companion ', ' Damn City ', ' Companion ', ' Damn City ']",
Kloten,Singing-Christmas!,2016-12-17,"['Corina Cavegn ', ' Christoph Sprenger ', ' Sevill Klöti ']",traditional
Luzern,Weihnachtsoratorium,2016-12-17,"[' Anna Lucia Richter ', ' Anke Vondung ', ' Maximilian Schmitt\r\n ']",Classic
Luzern,Lucerne-Concert-Band,2016-12-17,"[' Lisa Stoll ', ' Nicolas Senn ']",Classic
Basel,Clariant-Weihnachtskonzert,2016-12-17,"[' Sarah Wegener ', ' Wiebke Lehmkuhl ', ' James Gilchrist ', ' Tobias Berndt ']",Classic
Winterthur,Das-Marienleben,2016-12-17,"['Maya Boog ', ' Michael Lakner ']",Classic
Zürich,Courteeners,2016-12-17,['Courteeners '],
Zürich,Percussive-lll-Grubinger-Meets-Wang,2016-12-17,"['Yuja Wang ', ' Martin Grubinger ', ' Martin Grubinger sen. ', ' Alexander Georgiev ', ' Leonhard Schmidinger ']",Classic
null,Sarah-Lesch,2016-12-17,['Sarah Lesch '],Pop
Bern,Ela-Ela,2016-12-17,"[' Akis Savas ', ' Nick Papadopoulos ', ' Vincent Zurkinden ']",
Rheinfelden,Steamboat-Rats-Jazzband-(CH),2016-12-17,"['Sandro Häsler ', ' Rolf Häsler ', ' Vincent Lachat ', ' Jérôme De Carli ', ' Giorgios Antoniou ', ' Pius Holzer ']",
Lindau,Adventskonzert,2016-12-17,[' Emanuel Rütsche '],Classic
Rheinfelden,Steamboat-Rats-Jazzband,2016-12-17,"[' Sandro Häsler ', ' Giorgios Antoniou ', ' Rolf Häsler ', ' Vincent Lachat ', ' Jérôme De Carli ', ' Pius Holzer ']",
Winterthur,Max-Lässer-Andrea-Caprez-&-das-Überland-Orchester,2016-12-17,"[' Andrea Caprez ', ' Max Lässer ', ' Markus Flückiger ', ' Patrick Sommer ', ' Kaspar Rast ']",
null,Jam-Session,2016-12-17,"[' Christophe Tiberghien ', ' Yves Marguet ', ' Fred Bintner ']",
Solothurn,Tomazobi,2016-12-17,"[' Maze Künzler ', ' Mark Oberholzer ', ' Nick Werren ', ' Tobias Heim ']",Pop
Zürich,Traktorkestar,2016-12-17,"[' Balthasar Streit ', ' Charley Wagner ', ' Sam Würgler ', ' Simeon Schwab ', ' Thierry Lüthy ', ' Stefan Hodel ']",
Baden,Donadio-Family-Ensemble,2016-12-17,"[' Dalia Donadio ', ' Madlen Donadio ', ' Moreno Donadio ', ' Toni Donadio ']",Pop
Basel,Aliéksey-Vianna-Trio-convida-Bodo-Maier,2016-12-17,"[' Bodo Maier ', ' Aliéksey Vianna ', ' Stephan Kurmann ', ' Mauro Martins ']",
Winterthur,Tüli,2016-12-17,['Tüli '],
Zürich,The-Swing-Thing,2016-12-17,"[' Dela Hüttner ', ' Adrian Mira ', ' Philipp Eden ', ' Samir Böhringer ']",
Rubigen,Albie-Donnelly's-Supercharge,2016-12-17,"['Albie Donnelly ', ' Thorsten Heitzmann ']",
Aarau,Selbstbedienung,2016-12-17,"['Selbstbedienung ', ' Die Siffer ']",
Buchs,Lametta-mit-Mydy-Rabycad,2016-12-17,['Mydy Rabycad '],Electronic
Wil,Open-Season-&-Jahcoustix,2016-12-17,['Open Season & Jahcoustix '],
Luzern,Simon-Hirsiger-&-Martin-Scheuter,2016-12-17,"[' Chris & Mike ', ' Marc Portmann ', ' Fredi Hofmann ']",
Zürich,Jontsch-&-Friends-feat.-Phil-Dankner-&-Band,2016-12-17,[' Lions Head '],Pop
null,Gypsy-Sound-System-Birthday-Carnival,2016-12-17,[' Komposs Kollektiv '],
Basel,Latin-Hits-Deluxe,2016-12-17,[' Salvo Morello '],
Bern,Optical-feat.-Rymetyme,2016-12-17,['Optical feat. Rymetyme '],Electronic
Luzern,Keep-It-Reel,2016-12-17,['Delinquent Habits '],
Zürich,Ace-Hood,2016-12-17,['Ace Hood '],
