	[]
DJ YORE	[]
DJ Yellow	['techno', 'house music', 'rap', 'techno']
DJ Yoda	['breakbeat', 'ninja', 'downtempo', 'turntablism', 'breakbeat', 'ninja', 'downtempo', 'turntablism', 'breakbeat', 'ninja', 'downtempo', 'turntablism']
DJ ZEST	[]
DJ ZGroove	[]
DJ Zebra	['mashup', 'mashup', 'mashup']
DJ Zest	[]
DJ Zimmbi	[]
DJ Zippy	[]
DJ ZÃÂ¶r Gollin	[]
DJ lukJLite	[]
DJ set	[]
DJAHSTA	[]
DJAIMIN	[]
DJANE VALEA	[]
DJAZZ	[]
DJDuo Katzentanz	[]
DJEN KA FLOW	[]
DJERRY C	[]
DJJAMIE LEWIS	[]
DJLINEUP	[]
DJOANNA	[]
DJS	['new jack swing', 'new jack swing', 'new jack swing']
DJS GSwing  swing  CH	[]
DJSet &Trauma Duo	[]
DJack Snyder	['house music', 'house music', 'disco', 'dub', 'uk garage', 'rap']
DJamency	['disco', 'rap', 'techno']
DJs	['new jack swing', 'new jack swing', 'new jack swing']
DJs  Acts	[]
DJs AndrÃÂÃÂ© Marvin	[]
DJs AndrÃÂ© Marvin	[]
DJs Atol	[]
DJs Atomic Nick	[]
DJs Ben Danger & Wenzel Dashington	[]
DJs BitTuner	[]
DJs Chic Brown	[]
DJs DJ Koze  Matija  Ptess  Nici Faerber  The Dean Soniks  Ulli & Maesoo  JSayne & Loo Mapper  MiMi  Des Wahnsinns Fette Beute	[]
DJs DJ Madskillz  Acid Pauli  Matija  Mika Dutsch Sonik  Monome  Cio & Nat  Pat Patrisha  Ulli & Maesoo  Bob Drop & Mad Rose  Paul Heimweh  Dubexmachina Soundsystem	[]
DJs Disco Ste	[]
DJs Duo Meda & Medooza	[]
DJs Eli Verveine	[]
DJs Frits Wentinik	[]
DJs Girl	[]
DJs Green Velvet  DJ Rush  Monika Kruse  Felix KrÃÂ¶cher  Moonbootica  RaudiveOliver Ho  DIM  Shonky  Xenia Beliayeva  Steve Land aka Randy  Hannah Holland  Dachshund  AgnÃÂ¨s  Smilla  Phuture Traxx  TurntableBabes  Ulli & Maesoo  Banga  Beda  Sandro KÃÂ¼hne and others to be confirmed	[]
DJs Green n Brown	[]
DJs Guyus	[]
DJs Housefrauen	[]
DJs Jolly Buoy	[]
DJs JussiPekka	[]
DJs Life is Live	[]
DJs Louis De Fumer	[]
DJs Lucky Charmz	[]
DJs Mooqee	[]
DJs Nik	[]
DJs OEl & Kama	[]
DJs PBell  Styro 2000  Ida  Rumory  Bang Goes  Playlove	[]
DJs RenÃÂ© S	[]
DJs Solid & Wenzel Dashington	[]
DJs Spectron & Jay Sanders	[]
DJs Tape	[]
DJs The Dean Soniks	[]
DJs Utah Jazz	[]
DJs Zombie Disco Squad	[]
DJs with bad haircuts	['house music', 'house music', 'disco', 'rap']
DJulz	['techno', 'hip hop', 'techno', 'disco', 'house music', 'techno', 'rock', 'rap', 'dub', 'house music', 'techno', 'techno']
DK	[]
DK Brown	[]
DK13	[]
DLC	[]
DLM	['rock', 'rock', 'rock']
DLP	['disco', 'techno', 'electronica', 'house music', 'house music', 'disco', 'techno']
DM Free	[]
DMS vs Miss JayKill	[]
DMT	['indie dream pop', 'vaporwave', 'indie dream pop', 'vaporwave', 'indie dream pop', 'vaporwave']
DMT Synth	[]
DMX Krew	['house music', 'techno', 'drum and bass', 'electro', 'house music', 'intelligent dance music', 'techno', 'house music', 'techno', 'drum and bass', 'electro', 'house music', 'intelligent dance music', 'techno', 'house music', 'techno', 'drum and bass', 'electro', 'house music', 'intelligent dance music', 'techno']
DMalice	[]
DModestino	[]
DNox	['house music', 'house music', 'rap', 'techno', 'techno', 'disco']
DO 0812 ELEKTROBAR Mit DJ Alastair & De La Porter	[]
DOG	['rock', 'chamber pop', 'folk christmas', 'folk', 'folk', 'rock', 'christmas', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'modern blues', 'neo-psychedelic', 'new americana', 'pop', 'singer-songwriter', 'stomp and holler', 'rock', 'chamber pop', 'folk christmas', 'folk', 'folk', 'rock', 'christmas', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'modern blues', 'neo-psychedelic', 'new americana', 'pop', 'singer-songwriter', 'stomp and holler', 'rock', 'chamber pop', 'folk christmas', 'folk', 'folk', 'rock', 'christmas', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'modern blues', 'neo-psychedelic', 'new americana', 'pop', 'singer-songwriter', 'stomp and holler']
DOLBYD  France  Naked Lunch	[]
DOMINIC	['k-pop', 'pop', 'k-pop', 'pop', 'k-pop', 'pop']
DON 1208	[]
DON CREEK  Freaky A	[]
DONT DJ	[]
DOO GOOD	[]
DOPPELPACK	[]
DOSCI Look Like Plattentaufe	[]
DOX2	[]
DPC	[]
DR BARESCO	[]
DR JONES	['tone', 'tone', 'tone']
DRAXON	[]
DRENAN	[]
DRESSCODE all in white	[]
DRHELMUT	[]
DSER	[]
DTC	[]
DUAL II	['disco', 'rap']
DUB GRAFFITTI & Alfredo Ramos	[]
DUB ROOTS	[]
DUBNIUM	[]
DUDU GALVAO	[]
DURDEK	[]
DUSTY	['adult standards', 'brill building pop', 'british invasion', 'christmas', 'rock', 'disco', 'folk', 'folk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'pop', 'rock', 'singer-songwriter', 'soul', 'soul', 'soul', 'soul', 'jazz', 'downtempo', 'disco', 'rock', 'techno', 'hip hop', 'rap', 'techno', 'techno', 'adult standards', 'brill building pop', 'british invasion', 'christmas', 'rock', 'disco', 'folk', 'folk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'pop', 'rock', 'singer-songwriter', 'soul', 'soul', 'soul', 'soul', 'jazz', 'adult standards', 'brill building pop', 'british invasion', 'christmas', 'rock', 'disco', 'folk', 'folk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'pop', 'rock', 'singer-songwriter', 'soul', 'soul', 'soul', 'soul', 'jazz']
DVS1	['techno', 'dub', 'techno', 'techno', 'dub', 'techno', 'techno', 'dub', 'techno']
DVW	['disco', 'house music']
DVW & Marc Feldmann	['rap']
DVW & Marc Feldmann  Trinidad	['rap']
DVision  BE	[]
DY over DX	[]
DYNAMIC BASTARDS	[]
DZANIN	[]
Da Benni	[]
Da Brenner	['reggae fusion', 'reggae fusion', 'reggae fusion']
Da Bruk Boogie Crew	[]
Da Cruz	['bossa nova jazz', 'bossa nova jazz', 'bossa nova jazz']
Da Ron	[]
DaTO	['malaysian pop', 'ambient', 'malaysian pop', 'malaysian pop']
DaTO b2b Senoo	[]
Dachkantine	[]
Dachshund	['techno', 'techno', 'techno', 'techno', 'techno', 'techno']
Dachsund	[]
Dacid	[]
Dactylo	[]
Dada Life	['big room', 'uk garage', 'uk garage', 'big', 'disco', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'house music', 'house music', 'big room', 'uk garage', 'uk garage', 'big', 'disco', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'house music', 'house music', 'big room', 'uk garage', 'uk garage', 'big', 'disco', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'house music', 'house music']
Dada Und Cosili Live	[]
Dadaglobal	['disco', 'rap']
Dadavistic Orchestra	['hauntology', 'hauntology', 'hauntology']
Daddys Groove	['big room', 'big', 'house music', 'house music', 'big room', 'big', 'house music', 'house music', 'big room', 'big', 'house music', 'house music']
Dadive	[]
Daedelus	['hip hop', 'bass music', 'post-disco', 'drum and bass', 'fluxwork', 'idm', 'idm', 'indie jazz', 'indie', 'electronic rock', 'music', 'microhouse', 'ninja', 'downtempo', 'turntablism', 'vaporwave', 'idm', 'hip hop', 'bass music', 'post-disco', 'drum and bass', 'fluxwork', 'idm', 'idm', 'indie jazz', 'indie', 'electronic rock', 'music', 'microhouse', 'ninja', 'downtempo', 'turntablism', 'vaporwave', 'idm', 'hip hop', 'bass music', 'post-disco', 'drum and bass', 'fluxwork', 'idm', 'idm', 'indie jazz', 'indie', 'electronic rock', 'music', 'microhouse', 'ninja', 'downtempo', 'turntablism', 'vaporwave', 'idm']
Daegon	[]
Dagalante	[]
Dais & Duschek	[]
Daisuke Ichiba	[]
Daitan	[]
Daitan & Shivan	[]
Dak  Violeta White	[]
Dale Howard	['techno', 'deep', 'house music', 'minimal', 'rap', 'disco', 'techno', 'deep', 'house music', 'minimal', 'techno', 'deep', 'house music', 'minimal']
Daley Padley	[]
Dalibox	['disco', 'hip hop']
Dalibox  BS	[]
Dalibox  Just like that	[]
Dalibox  MinimalFraktion  Basel	[]
Dalibox  MinimalFraktion  Salidamusic	[]
Dalibox  Salidamusic	[]
Dalibox & Sandro Falletta	['rap']
Damaru	['hip hop', 'hip hop', 'hip hop']
Damian Deroma	['hip hop', 'techno', 'techno']
Damian Lazarus	['disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'techno', 'jungle', 'house music', 'rap', 'techno', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music']
Damian Lazarusu2028	[]
Damiano Pappada	[]
Damiano von Erckert	['house music', 'techno', 'techno', 'rap']
Damien  White Lights	[]
DamiÃÂ¡n Schwartz	[]
Damon Irving	[]
Damon Jee	['disco', 'techno', 'techno', 'rap']
Damon aka Nikosss	[]
Dan Andrei	[]
Dan B	[]
Dan Beaumont	['disco', 'rap']
Dan Berglund	['classic swedish pop', 'classic swedish pop', 'classic swedish pop']
Dan Caster	['house music', 'deep', 'house music', 'deep', 'house music', 'deep']
Dan Curtin	['techno', 'techno', 'disco', 'electronica', 'hip hop', 'techno', 'house music', 'hip hop', 'rap', 'techno', 'techno', 'techno', 'techno', 'techno']
Dan Curtin USA	[]
Dan Farserelli	['deep', 'deep', 'deep']
Dan Ghenacia	['rock', 'techno', 'house music', 'techno']
Dan LagardÃÂÃÂ¨re	[]
Dan LagardÃÂ¨re	[]
Dan Michaels	[]
Dan Noel	['house music', 'house music', 'rap', 'hip hop', 'disco']
Dan NoÃÂÃÂ«l	[]
Dan NoÃÂ«l	[]
Dan Shake	['house music', 'disco', 'rap', 'house music', 'house music']
Dan Welton	['house music', 'house music', 'techno']
Dan Welton and Edgar Jack	[]
DanWork	[]
Dana Ruh	['disco', 'rap', 'techno', 'house music', 'techno']
Dana van Delden	[]
Dance Affair	[]
Dance Classics & Disco	[]
Dancecode	[]
Dancecode  France	[]
Dancehall  Hiphop	[]
Dandara	[]
Dandi & Ugo	['techno', 'techno', 'techno']
Dandy	['electronic rock', 'rock', 'breakbeat', 'britpop', 'electronic rock', 'electronic', 'rock', 'indie christmas', 'indie', 'madchester', 'neo-psychedelic', 'rock', 'indie', 'rock', 'electronic rock', 'rock', 'disco', 'rap', 'house music', 'electronic rock', 'rock', 'breakbeat', 'britpop', 'electronic rock', 'electronic', 'rock', 'indie christmas', 'indie', 'madchester', 'neo-psychedelic', 'rock', 'indie', 'rock', 'electronic rock', 'electronic rock', 'rock', 'breakbeat', 'britpop', 'electronic rock', 'electronic', 'rock', 'indie christmas', 'indie', 'madchester', 'neo-psychedelic', 'rock', 'indie', 'rock', 'electronic rock']
Dandy & Trony	['house music', 'rap']
Dandy Jack	['hip hop', 'disco', 'techno', 'rap', 'techno', 'hip hop']
Dandy Jack & Junction SM	['rap', 'techno', 'hip hop', 'techno', 'house music']
Dandy Jack ET LE SERPENT QUI DANSE  ruta5	[]
Dani Casarano	['techno', 'techno']
Dani Castillo algo Mas Duro Barcelone	[]
Dani Greco aka DKI	[]
Dani KÃÂÃÂ¶nig	[]
Dani KÃÂ¶nig	[]
Dani Nydegger	[]
Daniel Avery B2B Roman FlÃÂ¼gel	[]
Daniel Bell	['techno', 'microhouse', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'techno']
Daniel Branco	[]
Daniel Broesecke	[]
Daniel DB	['disco', 'rock', 'house music', 'hip hop', 'techno']
Daniel Davidovsky	[]
Daniel Dreier	['techno', 'dub', 'disco', 'rap', 'techno', 'hip hop', 'house music', 'hip hop', 'techno', 'techno', 'techno']
Daniel Lao	[]
Daniel Marrone	[]
Daniel Mehlhart	['techno', 'techno', 'house music', 'disco', 'rap', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music']
Daniel Sanchez	['techno', 'hip hop', 'techno', 'dub']
Daniel Steinberg	['disco', 'deep', 'deep', 'deep', 'minimal', 'techno', 'house music', 'house music', 'disco', 'rock', 'dub', 'techno', 'house music', 'rap', 'techno', 'disco', 'deep', 'deep', 'deep', 'minimal', 'techno', 'house music', 'disco', 'deep', 'deep', 'deep', 'minimal', 'techno', 'house music']
Daniele Cosmo	[]
Daniele Crocenzi	[]
Daniele Di Martino	['house music', 'house music', 'house music']
Daniele Gentile	[]
Daniele Mastracci	['groove room', 'groove room', 'groove room']
Danielson	['swedish folk pop', 'swedish', 'swedish folk pop', 'swedish', 'swedish folk pop', 'swedish']
Danielson & Norbertto	[]
Danielson & norbertto	[]
Danielson vs norbertto	[]
DanielÃÂÃÂ¨	[]
DanielÃÂ¨	[]
Danilo Plessow	['techno', 'disco', 'techno', 'rap', 'house music']
Danilo Plessow aka Inverse Cinematics	[]
Danilo Rossini	[]
Danilo Schneider & Eveline Fink	['disco', 'rap']
Daniro	[]
Danni B	['techno', 'electronica', 'house music', 'techno', 'house music', 'house music']
Danni B Collage Audio  Melbourne	[]
Danny Coleman	[]
Danny Daze	['disco', 'downtempo', 'hip hop', 'rock', 'dub', 'techno', 'electronic rock', 'house music', 'hip hop', 'industrial music', 'techno', 'disco', 'disco']
Danny Faber	['disco', 'techno', 'rap', 'techno']
Danny Freakazoid	[]
Danny Howells	['house music', 'rap', 'house music', 'house music']
Danny Krivit	['hip hop', 'disco', 'house music', 'hip hop']
Danny Mansfield	[]
Danny Scrilla	[]
Danny Serrano	['techno', 'house music', 'disco', 'techno', 'techno']
Danny Serrano is one of electronic musics most exciting upandcomers	[]
Danny Settimio	['house music', 'house music', 'disco', 'techno', 'hip hop', 'rap']
Danny sets have energy	[]
Danse Noire	[]
Danse Noire DJs	[]
Danse Noire Djs	[]
Danse Noire Soundsystem	[]
Danse Noire djs	[]
Dante	['house music', 'techno', 'techno', 'house music', 'house music']
Dantze	[]
DantzeBerlin DE	[]
Dany Jack	[]
Dany Movida	[]
Daparec	['techno', 'techno']
Dapayk	['house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'trap', 'techno', 'techno', 'disco', 'rap', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music']
Darek	[]
Daria	['disco', 'rap', 'techno', 'house music', 'techno']
Dario Camiolo	[]
Dario DAttis	['disco', 'rap']
Dario DAttis  Hive Audio	[]
Dario DAttis Official	[]
Dario Friberg  Voltec  Flavius Tadeus	[]
Dario La Mazza	[]
Dario La Mazza & STEFANO RINALDI	[]
Dario Lotti	['disco', 'rap', 'house music']
Dario Rival	[]
Dario Rivas	['disco', 'rap', 'rock']
Dario Rohrbach	[]
Dario Sorano	['disco', 'techno', 'rap', 'techno']
Dario Todorovic	[]
Dario Zenker	['techno', 'disco', 'techno', 'trance music', 'house music', 'rap', 'techno', 'techno', 'techno']
Dariolem	[]
Darius D	[]
Darius Syrossian	['disco', 'deep', 'house music', 'techno', 'house music', 'disco', 'house music', 'hip hop', 'techno', 'house music', 'rap', 'techno', 'disco', 'deep', 'house music', 'techno', 'house music', 'disco', 'deep', 'house music', 'techno', 'house music']
Dark Floor	[]
Dark Headz	['hardcore', 'hardcore', 'hardcore']
DarkZ B2B Rekah	[]
Darkening	[]
Darko Stronqvist	[]
Darkroom Gang  Jann Bronski  John Lemon & Christian  Aulay Fou	[]
Darkstar	['bass music', 'chamber psych', 'post-disco', 'house music', 'fluxwork', 'uk garage', 'indie r&b', 'microhouse', 'idm', 'bass music', 'chamber psych', 'post-disco', 'house music', 'fluxwork', 'uk garage', 'indie r&b', 'microhouse', 'idm', 'bass music', 'chamber psych', 'post-disco', 'house music', 'fluxwork', 'uk garage', 'indie r&b', 'microhouse', 'idm']
Darkstep	[]
Darren Flecta	['disco', 'house music', 'rap']
Darrien	['hardcore', 'hardcore', 'hardcore']
Darrien  ZH	[]
Das Balz	[]
Das Balz b2b Adrian Bergmann	[]
Das Balz b2b AmeliÃÂ©	[]
Das Blenden	[]
Das Drehmoment	[]
Das Duo	[]
Das Fest	[]
Das HOUSE	[]
Das Hutwerk	['techno', 'house music', 'techno']
Das Hutwerk CH	[]
Das Lineup fÃÂÃÂ¼r den Dancefloor Techno	[]
Das Lineup fÃÂ¼r den Dancefloor Techno	[]
Das Pferd	[]
Das Schiff	[]
Das Volca Massaker Orchester	[]
Das letzte mal nach der Street Parade im Rohstofflager feiern  denn am 179189 findet das finale AbschiedsWeekend statt	[]
Das polnische Abgang & Chinchi	[]
Dash Berlin	['big room', 'big', 'deep', 'edm', 'house music', 'house music', 'house music', 'trance music', 'trance', 'house music', 'trance music', 'big room', 'big', 'deep', 'edm', 'house music', 'house music', 'house music', 'trance music', 'trance', 'house music', 'trance music', 'big room', 'big', 'deep', 'edm', 'house music', 'house music', 'house music', 'trance music', 'trance', 'house music', 'trance music']
Dash Deep Records	[]
Dasha Redkina ARMA17  Moskau	[]
Daso	['house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'techno', 'disco', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music']
Datendrang	[]
Datendrang live	[]
Dauwalder	[]
Dauwalder  NEAT	[]
Dave 202	['trance music', 'trance', 'trance music', 'trance music', 'trance', 'trance music', 'trance music', 'trance', 'trance music']
Dave Canina	[]
Dave Clarke	['house music', 'techno', 'techno', 'techno', 'techno', 'hip hop', 'disco', 'electronica', 'hip hop', 'techno', 'rap', 'techno', 'hip hop', 'breakbeat', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno']
Dave DK	['house music', 'techno', 'microhouse', 'techno', 'techno', 'techno', 'rock', 'house music', 'rap', 'techno', 'disco', 'house music', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'microhouse', 'techno', 'techno']
Dave Dalux	[]
Dave Dinger	[]
Dave Dinger  Bachstelzen  Bar25	[]
Dave Dinger & Matija	['rap', 'hip hop']
Dave Eleanor	['hip hop', 'disco', 'electronica', 'rap', 'dub']
Dave Eleanor dj	[]
Dave Eleanor presents LNR	[]
Dave Gin Tonic	[]
Dave Hard	[]
Dave Joy	[]
Dave Lozano	[]
Dave Martins	['disco', 'rap', 'trance music']
Dave Multitask	[]
Dave Neff	['house music']
Dave Pasquale	[]
Dave Phillips	['psychobilly', 'psychobilly', 'psychobilly']
Dave Saved	[]
Dave The Hustler	['house music', 'disco', 'rap']
Dave Vega	['techno', 'techno', 'house music']
Dave202	['trance music', 'trance', 'trance music', 'trance music', 'trance', 'trance music', 'trance music', 'trance', 'trance music']
David Armada	['disco', 'rap']
David Armada  Specimen	[]
David August	['disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music']
David Aurel	[]
David Carbone	[]
David Carretta	['electronic rock', 'rock', 'disco', 'techno', 'house music', 'rap', 'electro music', 'industrial music', 'techno', 'industrial music', 'electronic rock', 'electronic rock']
David Cruso & Kary	[]
David Cumplido	[]
David Delgado	['disco', 'ambient', 'hip hop', 'house music', 'hip hop', 'rap', 'techno']
David Durango	['techno', 'hip hop', 'disco', 'rap', 'house music', 'hip hop', 'rock', 'techno', 'techno']
David Eye	['house music', 'techno', 'techno', 'house music', 'house music']
David Faust	['disco', 'house music', 'rap']
David Fernaux	[]
David FjÃÂ¶rgenson	[]
David FjÃÂ¶rgenson Live	[]
David Fraka	[]
David Glass	['new age piano', 'techno', 'hip hop', 'techno', 'hip hop', 'house music', 'disco', 'house music', 'hip hop', 'new age piano', 'new age piano']
David Gtronic	['techno', 'disco', 'rap', 'techno', 'downtempo', 'techno', 'techno', 'techno']
David Gtronic tINI & the gang	[]
David Guetta	['pop', 'edm', 'pop', 'house music', 'disco', 'house music', 'hip hop', 'rock', 'techno', 'house music', 'hip hop', 'rap', 'techno', 'pop', 'edm', 'pop', 'house music', 'pop', 'edm', 'pop', 'house music']
David Jach	['house music', 'disco', 'techno', 'rap', 'techno', 'house music', 'house music', 'house music']
David Jimenez	[]
David JimÃÂÃÂ©nez	[]
David JimÃÂ©nez	[]
David K	['disco', 'electronica', 'house music', 'rap']
David Keno	['house music', 'disco', 'hip hop', 'rap', 'rock', 'house music', 'house music']
David Kiesel	[]
David Labeij	['techno', 'techno', 'techno']
David Lamon	[]
David Lozano	[]
David Mayer	['rap', 'idm', 'disco']
David Morales	['disco', 'house music', 'house music', 'hip hop', 'house music', 'house music', 'disco', 'house music', 'house music', 'disco', 'house music', 'house music']
David Penn	['techno', 'rap', 'disco', 'techno', 'techno']
David Phillips & DAISY HEARTBREAKER	['hip hop', 'rap', 'hip hop', 'hip hop']
David Rodigan	[]
David Smile b2b Pat KP	[]
David Steel	['hip hop', 'hip hop', 'hip hop']
David Styloso	[]
David Suivez	[]
David Torr	['rap', 'disco']
David Vunk	['house music', 'disco', 'rap']
David5	[]
Davide Bomben & Era	[]
Davide Bomben & Era Vulgaris	[]
Davide Cucchi	[]
Davide Rucci	[]
Davide Squilace	[]
Davide Squillace	['techno', 'house music', 'ambient', 'disco', 'techno', 'techno', 'rap', 'techno', 'techno']
Davidlab aka DDL	[]
Davidon	['disco', 'rap']
Davidovitch	['disco', 'dub', 'techno', 'house music', 'rap', 'techno']
Davix	[]
Dax J	['dub', 'techno', 'disco', 'techno', 'techno', 'dub', 'techno', 'dub', 'techno']
Daylight Floor	[]
Dd King	[]
De	['banda', 'grupera', 'norteno', 'regional mexican', 'banda', 'grupera', 'norteno', 'regional mexican', 'banda', 'grupera', 'norteno', 'regional mexican']
De Hofnar	['house music', 'house music', 'house music', 'house music', 'house music', 'house music']
De La Maso	['disco', 'rock', 'rap']
De La Porter	[]
De La Porter Skorpionkinder Rec  Cube Resident	[]
De La Porter Skorpionkinder RecCube Resident	[]
De La Porter Skorpionkinder Records  Cube Resident  Electroradio	[]
De La PorterRoom RecSK RecCube Resident	[]
De La Vega	[]
De Posada	[]
De Suso	[]
De fÃÂªtes marathon oÃÂ¹ amour rime avec toujours en afters rocambolesques en passant par le cockpit de la Ruche ou du Hoppetosse nos deux compÃÂ¨res semploient ÃÂ  distiller leur goÃÂ»t immodÃÂ©rÃÂ© du bon groove	[]
De la Bass	['trap', 'trap', 'trap', 'trap', 'trap', 'trap']
De la bonne Deep suivit dun live de minimal cest vendredi prochain au The Spirit Bar  Ca va taper du pied	[]
DeWalta	['techno', 'techno', 'techno']
Dead As Disco	[]
Dead Bunny	[]
Dead J live	[]
Dead Poets	[]
Dead can Trance	[]
Deadbeat	['bass music', 'techno', 'techno', 'house music', 'idm', 'music', 'microhouse', 'techno', 'techno', 'techno', 'dub', 'bass music', 'techno', 'techno', 'house music', 'idm', 'music', 'microhouse', 'techno', 'bass music', 'techno', 'techno', 'house music', 'idm', 'music', 'microhouse', 'techno']
Deadly Avenger	['breakbeat', 'breakbeat', 'breakbeat']
Deadmau5	['big room', 'uk garage', 'edm', 'house music', 'house music', 'house music', 'big room', 'uk garage', 'edm', 'house music', 'house music', 'house music', 'big room', 'uk garage', 'edm', 'house music', 'house music', 'house music']
Dean	['adult standards', 'christmas', 'easy listening', 'lounge', 'adult standards', 'christmas', 'easy listening', 'lounge', 'adult standards', 'christmas', 'easy listening', 'lounge']
Dean Blunt	['bass music', 'escape room', 'fluxwork', 'freak folk', 'indie r&b', 'mandible', 'microhouse', 'house music', 'vaporwave', 'disco', 'rap', 'bass music', 'escape room', 'fluxwork', 'freak folk', 'indie r&b', 'mandible', 'microhouse', 'house music', 'vaporwave', 'bass music', 'escape room', 'fluxwork', 'freak folk', 'indie r&b', 'mandible', 'microhouse', 'house music', 'vaporwave']
Dean Breda	[]
Debal Sommer	['house music', 'house music', 'house music']
Debora Ipekel aka Night Nurse	[]
Deborah De Luca	['techno', 'techno', 'rap', 'techno', 'trap', 'disco', 'techno', 'techno']
Decalicious	[]
Deckmantel DJcollective	[]
Decktro	[]
Deco by Visionnaires Extralucides	[]
Deconstructing Drumboys	[]
Dedans 23h  05h	[]
Dee Joe	[]
Dee Martinez	[]
Dee Nelli	[]
Dee Nelli hooojmusic	[]
DeeJay Q	[]
DeeNelli	[]
DeeTree 9	[]
DeeVerso	[]
Deecoy	[]
Deejay Mimmo	['house music', 'disco', 'rap']
Deejay Q	[]
Deejayridoo	[]
Deejota	[]
Deeliver	[]
Deenee Muetr	[]
Deeno	[]
Deep A	[]
Deep Bros	[]
Deep Chills	['house music', 'house music', 'house music', 'house music', 'house music', 'house music']
Deep Dishu2028	[]
Deep House	[]
Deep Seven	[]
Deep White	[]
Deep n Dub	[]
Deep und TechHouse	[]
DeepTek	[]
Deepa & Biri  Tel Aviv	['rap', 'rap']
Deepchild	['house music', 'house music', 'disco', 'electronica', 'idm', 'hip hop', 'dub', 'techno', 'house music', 'hip hop', 'rap', 'techno']
Deepend	['house music', 'house music', 'house music', 'house music', 'house music']
Deeperfect	[]
Deepfreeze	[]
Deepn Dub	[]
Deepwave	[]
Deepwhite	[]
Deetron	['house music', 'techno', 'disco', 'rap', 'techno', 'techno', 'house music', 'techno', 'house music', 'techno']
Deetron & Petar Dundov	['techno', 'techno', 'rap', 'techno', 'techno', 'techno', 'techno', 'hip hop', 'rap', 'hip hop']
DefPlay	[]
Defect X	[]
Defend	['rock', 'rock', 'rock']
Definition	['dreamo', 'hardcore', 'screamo', 'disco', 'techno', 'house music', 'rap', 'techno', 'dreamo', 'hardcore', 'screamo', 'dreamo', 'hardcore', 'screamo']
Dego  2000Black  UK	[]
Dehors  20h30  23h	[]
Dejan	[]
Dejan  Cityfox	[]
Dejan  Cityfox ZÃÂ¼rich	[]
Dejan & Patrischa  Cityfox  Naturklang	[]
DekaDance	[]
Dekmantel	[]
Dekmantel  San Francisco	[]
DekmantelAmsterdam	[]
Deko & Light Timowood TV	[]
Deko by Dario Desiena	[]
Deko by Night Facotory DekoKollektiv	[]
Delakeyz	['house music']
Delano	['pop', 'pop', 'pop', 'strut', 'pop', 'pop', 'pop', 'strut', 'pop', 'pop', 'pop', 'strut']
Delete	['hardstyle', 'hardcore', 'hardstyle', 'techno', 'house music', 'rap', 'hip hop', 'techno', 'disco', 'hardstyle', 'hardcore', 'hardstyle', 'hardstyle', 'hardcore', 'hardstyle']
Delorian Cloud Fire	[]
Delphic	['electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'shimmer pop', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'shimmer pop', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'shimmer pop', 'electronic rock']
Delsin	[]
Delta Funktionen	['techno', 'dub', 'house music', 'disco', 'techno', 'electronica', 'house music', 'techno', 'techno', 'dub', 'house music', 'techno', 'dub', 'house music']
Dema & Paride Saraceni	['techno', 'rap', 'techno', 'techno', 'house music', 'rap', 'techno', 'techno']
Demand	[]
Demegy	[]
Dement3d	[]
Dement3d  CH	[]
Dement3d  Geneva	[]
Demented Are Go	['horror punk', 'psychobilly', 'rockabilly', 'horror punk', 'psychobilly', 'rockabilly', 'horror punk', 'psychobilly', 'rockabilly']
